New ID,pro Relationship Start Date,pro Relationship End Date
31069038,03/24/2015,04/18/2015
31069038,04/18/2015,06/03/2015
31083813,10/05/2016,11/21/2016
31086721,04/24/2014,06/12/2014
31086721,09/19/2016,10/27/2016
31086721,10/01/2017,
31089750,06/03/2015,07/29/2015
31089750,07/25/2017,
31097561,11/28/2014,01/23/2015
31101641,10/02/2014,12/11/2014
31101641,03/02/2015,05/12/2015
31101641,05/12/2015,07/29/2015
31120252,04/21/2008,07/16/2012
31120252,07/16/2012,09/25/2013
31120252,09/25/2013,11/06/2015
31120252,11/06/2015,03/01/2016
31120252,03/01/2016,02/22/2017
31120252,09/20/2017,
31123397,03/10/2015,10/09/2015
31123397,11/18/2016,12/28/2016
31140724,06/16/2016,07/15/2016
31140724,07/15/2016,10/18/2016
31143456,09/05/2016,10/31/2016
31185297,06/29/2016,08/16/2016
31188016,04/24/2014,10/02/2014
31188016,02/24/2015,03/20/2015
31188016,04/22/2015,09/09/2015
31189017,02/20/2012,07/16/2012
31189017,07/16/2012,01/08/2014
31196195,01/21/2016,03/09/2016
31198777,12/03/2012,02/26/2014
31201849,09/20/2017,
31213641,08/08/2012,08/09/2012
31213641,08/09/2012,10/03/2012
31213641,10/15/2012,12/13/2012
31213641,04/02/2013,11/05/2013
31215437,07/22/2014,11/04/2014
31220611,03/13/2014,04/24/2014
31220611,03/14/2014,04/24/2014
31240849,03/27/2015,04/18/2015
31240849,04/18/2015,07/21/2015
31245896,12/09/2015,02/10/2016
31245896,02/10/2016,05/20/2016
31245896,06/02/2016,07/07/2016
31245896,07/07/2016,03/24/2017
31245896,03/27/2017,
31247794,03/02/2016,03/18/2016
31247794,05/23/2016,07/27/2016
31253784,11/02/2012,06/03/2013
31253980,08/29/2011,06/15/2012
31253980,07/18/2013,09/06/2013
31253980,03/24/2016,04/18/2016
31253980,04/18/2016,07/08/2016
31253980,07/29/2016,09/09/2016
31253980,10/23/2017,
31270601,09/15/2008,04/24/2012
31270601,07/07/2014,07/11/2014
31270601,07/11/2014,10/16/2014
31270601,10/16/2014,05/11/2015
31270601,07/05/2016,10/11/2016
31270601,10/11/2016,10/13/2016
31288305,11/25/2011,07/16/2012
31288305,07/16/2012,10/01/2014
31288305,09/03/2015,07/18/2016
31297308,11/19/2014,10/28/2015
31297308,10/29/2015,04/01/2016
31299754,02/02/2015,03/24/2015
31299754,08/12/2015,10/14/2015
31299754,10/14/2015,10/19/2015
31299754,10/14/2015,08/31/2016
31299754,11/03/2017,
31300198,07/10/2015,10/05/2015
31300198,10/05/2015,05/27/2016
31302411,10/23/2013,03/14/2014
31302411,11/24/2014,12/12/2014
31302411,01/14/2015,03/12/2015
31303141,07/09/2013,03/28/2014
31316523,11/10/2015,01/15/2016
31318159,02/16/2012,07/16/2012
31318159,07/16/2012,03/14/2017
31318159,03/14/2017,
31318667,02/01/2012,06/11/2012
31318667,11/15/2012,12/03/2012
31318667,12/03/2012,12/04/2012
31318667,12/04/2012,04/08/2013
31339776,11/08/2011,07/16/2012
31339776,07/16/2012,05/02/2013
31339776,05/02/2013,10/07/2013
31339776,10/07/2013,12/22/2014
31340974,12/11/2015,12/16/2015
31340974,12/17/2015,01/22/2016
31343504,02/19/2016,02/19/2016
31343504,02/19/2016,04/20/2016
31355997,03/25/2011,07/16/2012
31355997,07/16/2012,10/29/2012
31355997,10/29/2012,06/08/2013
31355997,06/07/2013,06/18/2013
31355997,06/18/2013,08/12/2016
31364648,12/15/2014,03/05/2015
31364648,03/05/2015,05/07/2015
31364648,05/07/2015,12/02/2015
31364648,12/02/2015,12/03/2015
31381167,10/17/2017,
31386869,01/03/2014,02/13/2014
31386869,03/10/2014,06/12/2014
31395035,09/16/2016,12/19/2016
31423405,10/10/2012,01/16/2013
31423405,01/16/2013,03/28/2013
31423405,04/02/2013,05/03/2013
31423405,05/03/2013,05/10/2013
31423405,05/10/2013,08/05/2013
31427716,06/05/2014,07/11/2014
31427716,07/11/2014,08/08/2014
31431700,12/05/2012,01/24/2013
31431700,01/24/2013,05/31/2013
31431700,03/31/2015,04/18/2015
31431700,04/18/2015,07/21/2015
31435441,09/10/2014,01/08/2015
31437462,11/02/2011,05/23/2012
31437462,02/23/2012,09/17/2012
31452621,10/05/2016,10/18/2016
31455384,03/13/2012,09/04/2012
31455384,09/04/2012,09/04/2012
31455384,09/10/2012,03/26/2013
31455384,04/02/2013,05/03/2013
31455384,05/03/2013,06/25/2013
31455384,10/03/2014,10/22/2014
31455384,12/10/2014,01/22/2015
31455384,01/22/2015,11/06/2015
31455384,06/01/2016,09/19/2016
31455384,02/24/2017,03/01/2017
31458009,05/20/2016,09/07/2016
31470933,06/23/2014,07/11/2014
31470933,07/11/2014,07/24/2014
31470933,08/12/2016,08/18/2016
31470933,11/17/2016,11/29/2016
31470933,11/29/2016,03/24/2017
31489483,03/16/2012,08/09/2012
31489483,08/09/2012,03/01/2013
31489483,03/04/2013,09/19/2013
31497304,11/01/2017,
31523491,11/09/2017,
31524437,03/28/2012,07/13/2012
31524437,03/04/2013,08/01/2013
31524437,09/02/2015,10/14/2015
31524437,10/14/2015,10/26/2015
31524437,11/04/2015,02/18/2016
31526201,10/24/2016,11/23/2016
31526201,11/23/2016,
31533749,02/21/2012,07/19/2012
31533749,07/19/2012,06/07/2013
31544936,11/25/2011,07/16/2012
31544936,07/16/2012,04/09/2014
31545983,10/25/2017,
31557389,11/03/2014,11/11/2014
31557389,11/11/2014,11/11/2014
31573647,10/28/2011,02/21/2013
31573647,02/21/2013,05/13/2014
31573647,05/13/2014,12/19/2014
31573647,01/07/2015,07/27/2015
31596851,02/26/2016,03/21/2016
31601723,07/13/2014,08/15/2014
31601723,08/15/2014,11/03/2014
31601723,11/03/2014,02/13/2015
31601723,02/25/2015,09/25/2015
31601723,09/25/2015,10/19/2015
31602227,12/09/2015,02/15/2016
31602227,02/15/2016,05/27/2016
31602227,05/27/2016,06/16/2016
31602227,06/21/2016,10/03/2016
31602227,10/03/2016,02/24/2017
31602227,02/24/2017,03/03/2017
31602227,03/03/2017,
31619858,04/21/2015,09/03/2015
31638554,08/09/2012,02/04/2013
31648065,06/14/2012,07/31/2012
31657282,04/24/2013,07/29/2013
31658578,11/01/2016,01/11/2017
31658578,01/11/2017,01/12/2017
31658578,01/12/2017,02/22/2017
31658578,09/20/2017,
31670950,01/18/2016,04/04/2016
31674543,06/20/2012,08/17/2012
31685389,12/01/2011,01/18/2013
31685389,03/08/2013,06/05/2013
31698118,10/23/2017,
31709346,03/28/2012,07/16/2012
31709346,07/16/2012,06/07/2013
31709346,04/23/2013,02/22/2017
31719799,09/30/2011,07/16/2012
31719799,07/16/2012,10/20/2014
31725412,04/18/2012,06/25/2012
31725412,06/25/2012,02/25/2013
31726154,08/17/2014,09/03/2014
31726154,05/25/2016,05/25/2016
31726154,05/25/2016,08/05/2016
31727715,05/26/2011,11/23/2012
31727715,11/23/2012,04/15/2013
31727715,04/15/2013,09/20/2013
31727715,09/20/2013,11/10/2014
31727715,11/13/2014,04/21/2015
31727715,04/21/2015,09/03/2015
31727715,09/03/2015,10/10/2016
31730350,09/21/2017,
31751572,05/08/2015,05/27/2015
31763986,12/01/2014,11/12/2015
31763986,11/12/2015,11/01/2016
31767777,05/31/2016,08/03/2016
31767777,08/18/2017,
31787396,10/09/2017,
31797270,08/23/2011,07/31/2012
31797270,07/31/2012,04/03/2013
31797270,04/03/2013,04/30/2013
31807003,06/29/2007,07/16/2012
31807003,07/16/2012,08/16/2012
31807003,08/10/2012,04/26/2013
31807003,03/28/2013,04/11/2016
31807568,05/30/2013,07/03/2013
31811389,01/08/2016,01/08/2016
31811389,01/08/2016,04/14/2016
31811389,04/14/2016,05/27/2016
31811389,05/27/2016,06/17/2016
31811389,06/07/2017,
31819178,03/20/2012,09/06/2012
31819178,09/07/2012,12/17/2015
31824635,05/20/2013,07/15/2013
31824635,07/15/2013,11/07/2013
31824635,01/07/2014,01/21/2014
31824635,01/21/2014,01/27/2014
31853582,06/04/2014,08/07/2014
31853582,08/07/2014,08/21/2014
31853582,08/21/2014,07/30/2015
31853582,07/30/2015,06/10/2016
31853582,11/13/2017,
31887713,04/24/2015,06/29/2015
31889239,04/27/2016,06/30/2016
31892696,07/03/2012,10/25/2012
31899404,03/02/2012,10/02/2012
31899404,01/19/2015,03/08/2015
31922507,11/28/2011,07/16/2012
31922507,07/16/2012,07/03/2013
31926103,07/31/2014,08/20/2014
31927027,01/19/2012,03/01/2013
31927027,01/22/2014,02/17/2014
31927027,02/17/2014,12/29/2014
31927027,12/29/2014,01/11/2016
31927027,10/15/2015,11/30/2015
31927027,11/30/2015,02/22/2017
31927027,11/13/2017,
31929558,03/02/2016,08/24/2016
31940327,01/25/2017,03/01/2017
31940327,03/01/2017,03/07/2017
31948144,09/25/2012,01/02/2013
31948144,01/02/2013,06/03/2013
31948144,01/20/2014,03/07/2014
31948144,03/07/2014,03/13/2014
31948144,03/13/2014,06/16/2014
31948144,06/16/2014,12/05/2014
31948144,12/30/2014,04/01/2015
31948144,04/01/2015,09/08/2015
31951776,02/23/2015,03/30/2015
31964706,05/13/2014,07/11/2014
31964706,07/11/2014,07/11/2014
31964706,07/11/2014,09/25/2014
31969133,04/11/2012,06/29/2012
31972570,03/29/2012,06/18/2012
31972570,08/01/2012,07/15/2013
31972570,06/19/2013,09/09/2013
31972570,09/09/2013,05/02/2014
31972570,05/02/2014,06/02/2014
31972570,06/02/2014,09/05/2014
31972570,10/14/2014,01/14/2015
31972570,10/18/2017,
31977716,11/19/2012,01/24/2013
31983039,03/26/2015,04/18/2015
31983039,04/18/2015,06/19/2015
31983039,11/03/2015,01/13/2016
31983039,10/23/2017,
32011278,11/26/2014,02/20/2015
32014714,04/28/2014,06/13/2014
32021962,08/12/2014,09/19/2014
32031668,01/10/2012,05/22/2012
32031668,10/09/2013,11/04/2013
32031668,11/04/2013,09/01/2014
32031668,09/01/2014,05/30/2015
32031668,11/11/2015,01/28/2016
32035047,10/19/2015,12/01/2015
32035047,12/01/2015,04/06/2016
32035047,04/07/2016,06/09/2016
32038057,12/09/2005,07/16/2012
32038057,07/16/2012,03/14/2017
32038057,10/05/2017,
32039419,02/26/2014,07/11/2014
32039419,10/04/2014,04/09/2015
32039419,03/31/2015,08/06/2015
32039419,05/27/2016,08/15/2016
32039419,08/22/2016,09/12/2016
32039419,09/07/2017,
32041409,12/03/2013,12/04/2013
32053759,12/03/2012,01/10/2013
32053759,01/10/2013,06/19/2013
32053759,04/17/2014,07/18/2014
32053759,07/18/2014,03/24/2015
32066731,05/07/2013,10/09/2013
32066731,09/05/2014,09/30/2014
32066731,12/19/2014,04/18/2015
32066731,04/18/2015,05/11/2015
32066731,10/30/2015,02/17/2016
32066731,02/17/2016,07/29/2016
32066731,10/06/2016,
32066731,02/24/2017,03/03/2017
32070461,03/30/2016,09/06/2016
32070882,02/25/2013,04/22/2015
32070882,04/22/2015,06/29/2015
32070882,06/29/2015,11/24/2015
32079541,01/31/2013,04/16/2013
32096264,03/08/2011,07/16/2012
32096264,07/16/2012,06/07/2013
32096264,06/18/2013,06/28/2013
32096264,06/28/2013,07/16/2013
32096264,07/16/2013,09/03/2013
32096264,09/03/2013,08/27/2015
32096264,08/27/2015,08/27/2015
32096264,08/27/2015,04/29/2016
32096264,04/22/2016,02/22/2017
32096264,02/22/2017,
32108014,02/07/2017,03/01/2017
32114817,08/09/2013,12/19/2013
32123683,11/14/2011,04/24/2012
32123683,04/24/2012,03/06/2014
32126868,03/25/2010,07/16/2012
32126868,07/16/2012,02/22/2017
32126868,02/22/2017,
32139510,10/02/2012,12/11/2012
32139510,12/29/2015,03/02/2016
32139998,05/28/2015,05/29/2015
32144592,05/09/2014,07/11/2014
32144592,07/11/2014,07/17/2014
32153255,07/27/2016,11/08/2016
32153255,11/01/2017,
32154504,10/24/2017,
32174089,04/08/2015,04/19/2015
32174089,04/19/2015,09/17/2015
32174089,07/29/2016,10/06/2016
32174089,12/05/2016,12/21/2016
32188541,10/22/2016,01/24/2017
32192541,02/06/2012,07/16/2012
32192541,07/16/2012,07/08/2015
32192541,10/22/2012,05/24/2013
32192541,06/09/2015,02/22/2017
32192541,01/20/2016,04/11/2016
32192541,09/13/2017,
32199386,08/10/2015,11/12/2015
32199386,07/18/2017,
32203482,09/12/2012,11/05/2012
32203482,02/28/2014,06/27/2014
32203482,06/27/2014,07/23/2014
32203482,07/23/2014,12/11/2014
32211561,07/13/2011,06/19/2012
32211561,06/20/2012,04/14/2014
32238607,10/24/2014,11/20/2014
32239861,12/02/2016,01/10/2017
32245263,08/14/2014,09/30/2014
32248759,07/07/2015,02/03/2016
32248759,02/03/2016,10/19/2016
32248759,10/25/2016,01/12/2017
32248759,01/12/2017,03/14/2017
32248759,03/14/2017,03/31/2017
32248759,10/23/2017,
32257135,05/20/2010,06/14/2012
32262028,05/11/2016,03/14/2017
32262028,10/12/2017,
32262518,01/24/2017,03/01/2017
32262518,03/01/2017,03/16/2017
32262518,07/21/2017,
32269039,12/03/2010,08/10/2012
32278068,08/10/2015,11/20/2015
32278068,09/12/2016,10/10/2016
32279999,07/10/2014,08/26/2014
32279999,04/15/2015,04/20/2015
32279999,04/20/2015,09/17/2015
32279999,09/17/2015,06/22/2016
32285884,03/13/2012,07/27/2012
32285884,07/27/2012,09/14/2012
32285884,09/17/2012,11/15/2012
32285884,12/12/2012,04/26/2013
32285884,04/26/2013,10/22/2013
32285884,08/24/2016,11/14/2016
32289747,08/04/2015,08/20/2015
32297649,08/21/2013,08/29/2013
32297649,08/29/2013,10/10/2013
32300698,02/25/2011,07/16/2012
32300698,07/16/2012,05/09/2014
32313563,10/26/2017,
32317745,07/19/2013,09/03/2013
32317745,09/03/2013,01/22/2015
32317745,07/07/2014,01/22/2015
32317745,01/22/2015,07/29/2016
32317745,07/29/2016,09/08/2016
32317745,07/29/2016,02/21/2017
32317745,09/08/2016,01/16/2017
32317745,09/15/2016,02/22/2017
32317745,09/20/2017,
32322977,11/10/2015,01/06/2016
32331641,02/19/2014,04/22/2015
32331641,04/22/2015,06/29/2015
32331641,06/29/2015,09/04/2015
32334273,10/18/2016,02/12/2017
32334273,02/13/2017,
32340673,02/27/2017,03/01/2017
32348943,12/23/2014,11/15/2016
32348943,11/15/2016,02/22/2017
32348943,09/20/2017,
32350741,12/11/2015,02/17/2016
32364687,06/29/2012,10/29/2012
32364687,06/20/2013,06/26/2013
32384685,02/22/2012,04/12/2013
32384685,03/26/2014,07/11/2014
32384685,07/11/2014,07/11/2014
32384685,07/11/2014,08/01/2014
32388674,08/12/2010,09/10/2013
32408114,10/13/2011,02/18/2013
32408114,02/18/2013,07/19/2013
32408114,05/23/2013,06/25/2013
32408114,06/27/2013,07/19/2013
32408114,07/19/2013,01/03/2014
32421340,04/25/2014,07/03/2014
32421340,07/03/2014,07/21/2014
32421340,07/21/2014,12/16/2014
32423332,06/19/2015,09/22/2015
32423332,10/22/2015,11/09/2015
32427199,07/31/2014,08/14/2014
32431020,11/25/2016,12/21/2016
32432695,10/23/2017,
32442675,06/30/2015,04/06/2016
32442675,04/06/2016,05/19/2016
32442675,05/19/2016,05/24/2016
32442675,11/13/2017,
32443707,01/25/2013,02/18/2013
32443707,02/25/2013,10/25/2013
32443707,10/28/2013,11/18/2013
32443707,11/18/2013,10/06/2014
32453940,12/05/2012,01/25/2013
32453940,01/27/2013,02/13/2013
32453940,02/24/2015,03/23/2015
32457489,12/04/2014,08/19/2015
32485842,04/02/2013,07/25/2013
32487478,03/23/2012,01/15/2013
32487478,01/15/2013,09/03/2013
32496650,06/05/2015,09/16/2015
32502782,10/13/2011,07/16/2012
32502782,07/16/2012,03/11/2013
32502782,03/11/2013,03/13/2014
32504793,07/13/2014,08/29/2014
32504793,02/05/2015,03/26/2015
32515333,06/14/2013,03/07/2014
32515333,03/07/2014,09/09/2014
32518183,09/20/2016,10/17/2016
32518183,10/17/2016,11/04/2016
32518183,11/07/2016,11/17/2016
32518183,07/21/2017,
32522783,02/13/2013,03/12/2013
32522783,03/12/2013,05/15/2013
32566289,01/25/2016,04/08/2016
32566289,07/13/2017,
32569178,03/19/2015,04/23/2015
32569178,08/05/2015,10/14/2015
32569676,10/16/2014,12/10/2014
32569676,07/31/2015,09/21/2015
32573482,01/10/2013,05/09/2013
32573482,01/23/2013,04/22/2015
32573482,04/22/2015,06/29/2015
32573482,06/29/2015,06/16/2016
32575374,03/12/2013,06/06/2013
32575374,03/18/2014,04/28/2014
32575374,07/24/2014,08/14/2014
32575374,08/14/2014,08/18/2014
32575374,08/18/2014,10/31/2014
32575374,10/31/2014,08/17/2015
32582852,12/19/2012,02/18/2013
32582852,02/19/2013,11/10/2015
32592361,04/30/2012,07/04/2012
32592361,07/04/2012,07/16/2012
32592361,07/16/2012,11/15/2012
32606002,10/08/2015,01/03/2016
32613578,04/20/2012,07/16/2012
32613578,07/16/2012,07/31/2012
32616438,10/23/2017,
32616535,09/23/2013,11/11/2013
32616535,11/12/2013,12/01/2014
32647227,11/01/2012,01/30/2013
32647834,11/24/2009,10/25/2012
32647834,10/25/2012,11/05/2012
32647834,11/05/2012,11/16/2012
32647834,11/16/2012,06/25/2013
32647834,06/27/2013,04/24/2014
32647834,04/24/2014,11/03/2014
32647834,11/03/2014,03/01/2016
32648822,07/08/2016,10/27/2016
32649370,09/17/2013,01/13/2014
32660803,07/13/2015,07/17/2015
32660803,07/17/2015,09/14/2015
32671767,09/05/2014,10/01/2014
32671767,10/01/2014,11/06/2014
32671767,11/03/2017,
32673687,01/23/2013,07/01/2013
32681831,10/23/2017,
32691280,02/13/2012,05/22/2012
32691280,05/22/2012,11/16/2012
32691280,02/08/2016,04/15/2016
32691280,04/15/2016,05/20/2016
32691280,05/20/2016,07/29/2016
32691280,07/29/2016,02/09/2017
32691280,02/08/2017,03/03/2017
32692719,09/08/2014,12/23/2015
32692719,12/23/2015,05/19/2016
32694659,09/04/2012,09/26/2012
32694659,09/26/2012,03/07/2013
32694659,03/07/2013,05/16/2014
32694659,05/08/2014,06/01/2015
32712424,03/31/2011,07/16/2012
32712424,07/16/2012,09/11/2012
32712424,09/07/2012,12/14/2015
32716144,12/05/2013,03/17/2014
32716144,07/29/2014,11/04/2014
32716144,11/04/2014,02/11/2015
32716144,09/13/2016,10/24/2016
32725462,09/23/2011,07/16/2012
32725462,07/16/2012,04/03/2014
32725871,09/25/2015,11/13/2015
32726834,09/29/2016,01/31/2017
32726834,01/31/2017,01/31/2017
32726834,01/31/2017,01/31/2017
32726834,01/31/2017,02/22/2017
32726834,02/22/2017,
32730587,04/28/2014,07/11/2014
32731614,04/22/2015,07/14/2015
32731614,12/16/2016,03/09/2017
32731614,11/13/2017,
32735091,11/26/2014,02/20/2015
32736652,09/25/2013,03/21/2014
32737026,12/15/2014,01/21/2015
32737026,03/22/2016,04/14/2016
32737026,04/14/2016,08/24/2016
32737281,12/20/2011,10/31/2012
32738451,01/20/2012,04/05/2012
32741085,02/20/2014,07/03/2014
32762255,07/31/2014,09/05/2014
32762631,04/12/2015,04/19/2015
32762631,04/19/2015,06/29/2015
32765237,02/13/2014,04/02/2014
32765237,04/15/2014,04/15/2014
32768196,05/01/2014,06/20/2014
32768583,05/24/2013,06/26/2013
32771204,06/14/2011,11/06/2012
32771204,02/09/2012,08/13/2012
32771204,04/05/2013,04/25/2013
32771204,04/25/2013,03/03/2014
32771204,03/31/2014,05/21/2015
32771650,09/03/2004,07/16/2012
32771650,07/16/2012,09/16/2014
32771650,09/16/2014,02/22/2017
32771650,02/22/2017,
32774712,11/09/2016,01/03/2017
32787815,12/03/2014,01/16/2015
32805663,02/13/2013,06/25/2013
32806067,10/01/2012,10/30/2012
32806067,11/14/2012,02/04/2013
32811648,06/27/2014,07/23/2014
32811648,07/24/2014,12/11/2014
32816982,09/21/2012,11/07/2012
32819908,05/08/2015,05/19/2015
32840736,12/06/2013,02/10/2014
32861481,04/20/2012,07/09/2012
32861481,07/09/2012,08/23/2012
32861481,07/09/2012,10/25/2012
32861481,10/25/2012,12/03/2012
32861481,12/03/2012,10/31/2013
32861481,10/31/2013,12/05/2013
32861481,04/08/2014,06/19/2014
32861481,06/19/2014,02/17/2015
32863204,11/27/2013,02/13/2014
32880319,07/01/2010,06/12/2012
32880319,06/12/2012,07/16/2012
32880319,07/16/2012,11/09/2012
32880319,11/06/2012,06/07/2013
32880319,06/18/2013,06/28/2013
32880319,06/28/2013,09/12/2013
32880319,09/12/2013,01/17/2016
32880319,01/18/2016,02/19/2016
32880319,02/20/2016,02/26/2016
32880319,02/26/2016,03/17/2016
32880319,09/02/2016,03/14/2017
32880319,05/26/2017,
32883405,01/26/2015,06/08/2015
32889546,01/30/2017,02/10/2017
32905878,09/15/2011,07/16/2012
32905878,07/16/2012,05/19/2016
32909573,10/18/2013,12/11/2013
32925587,09/27/2011,07/16/2012
32925587,07/16/2012,03/21/2013
32925587,03/21/2013,12/10/2013
32925587,12/10/2013,05/20/2014
32925587,05/20/2014,06/03/2014
32925587,06/03/2014,07/11/2014
32925587,07/11/2014,04/17/2015
32925587,06/02/2015,04/15/2016
32925587,04/20/2016,08/03/2016
32925587,08/03/2016,10/19/2016
32925587,10/25/2016,01/12/2017
32925587,01/12/2017,03/14/2017
32925587,03/14/2017,03/31/2017
32925587,10/13/2017,
32926133,12/10/2015,12/29/2015
32927317,12/31/2013,05/08/2014
32927317,05/08/2014,11/04/2014
32927317,11/10/2014,09/04/2015
32935599,10/23/2017,
32938968,08/23/2011,12/03/2012
32938968,12/03/2012,03/28/2013
32939608,10/10/2011,07/16/2012
32939608,07/16/2012,03/28/2013
32939608,03/27/2013,08/27/2015
32939608,08/27/2015,04/15/2016
32939608,04/13/2016,11/11/2016
32939608,11/11/2016,03/14/2017
32939608,03/14/2017,
32939779,11/23/2012,01/08/2013
32939779,01/08/2013,04/08/2014
32951385,05/18/2016,09/13/2016
32951385,09/13/2016,02/08/2017
32951385,02/08/2017,02/10/2017
32956757,11/10/2014,05/27/2015
32958299,03/19/2012,08/14/2012
32958299,08/14/2012,01/29/2013
32967940,07/13/2012,08/08/2012
32967940,08/08/2012,05/28/2013
32971556,05/31/2012,08/03/2012
32971556,08/03/2012,04/11/2013
32985739,03/15/2017,03/22/2017
32995083,10/23/2017,
33007787,05/15/2013,01/14/2014
33010618,08/08/2012,08/20/2012
33027443,06/10/2015,06/17/2015
33027443,06/22/2015,11/30/2015
33027443,11/30/2015,02/22/2017
33027449,03/25/2010,07/16/2012
33027449,07/16/2012,11/07/2012
33037088,09/11/2013,03/07/2014
33048004,02/01/2012,08/16/2012
33073172,02/08/2012,07/26/2012
33073172,08/30/2012,04/09/2013
33073172,04/09/2013,03/01/2014
33073172,06/24/2014,01/07/2015
33073172,01/07/2015,02/19/2015
33075751,04/03/2012,05/18/2012
33097103,01/25/2017,03/01/2017
33097103,07/27/2017,
33120647,02/02/2012,05/21/2012
33120647,03/21/2014,04/07/2014
33124642,08/26/2016,11/02/2016
33124642,10/23/2017,
33146796,10/09/2014,01/05/2015
33149463,05/07/2015,06/04/2015
33149463,06/11/2015,09/17/2015
33149463,09/17/2015,10/21/2015
33149463,10/16/2015,01/26/2016
33149463,01/26/2016,07/13/2016
33149463,06/21/2016,02/22/2017
33149463,11/13/2017,
33160369,05/29/2015,05/03/2016
33160369,05/04/2016,02/10/2017
33160369,10/18/2017,
33183054,04/05/2013,07/31/2013
33183054,07/31/2013,09/19/2013
33183054,09/30/2013,11/21/2013
33183054,11/21/2013,01/02/2015
33183054,01/02/2015,01/02/2015
33183054,01/02/2015,05/12/2015
33183054,05/12/2015,10/13/2015
33183054,03/03/2016,11/21/2016
33183054,11/21/2016,
33184372,11/16/2010,07/16/2012
33184372,07/16/2012,12/23/2014
33184372,12/23/2014,01/13/2015
33184372,11/13/2017,
33184895,06/22/2011,03/05/2014
33191069,09/16/2016,12/19/2016
33199946,01/07/2014,04/03/2014
33199946,04/07/2014,07/18/2014
33199946,07/18/2014,04/17/2015
33203172,02/24/2016,03/09/2016
33233102,02/10/2012,10/25/2012
33233102,10/25/2012,11/05/2012
33233102,11/05/2012,11/16/2012
