New ID,Age at referral,Gender,Ethnicity,Ward,Referral date
81205933,4,F,Black or Black British,,03/10/2015
81205933,6,F,Black or Black British,,06/22/2017
81214242,11,F,White,,08/21/2015
81226772,1,M,Asian or Asian British,Woodside,04/26/2016
81229736,13,F,Black or Black British,,09/26/2014
81251508,6,F,Mixed,,04/15/2014
81264306,3,F,White,Woodside,10/02/2017
81298439,17,M,,St Ann's,03/10/2016
81318240,12,F,,,10/18/2016
81322360,14,M,White,Stroud Green,10/13/2017
81325829,0,F,Not stated,Northumberland Park,05/29/2014
81333483,2,M,White,,12/15/2014
81333483,2,M,White,,06/15/2015
81338228,0,F,Mixed,,09/21/2016
81338228,0,F,Mixed,,01/13/2017
81342501,10,Female,White,White Hart Lane,07/20/2012
81342501,14,F,White,White Hart Lane,11/03/2016
81348364,13,M,Not stated,Noel Park,10/14/2014
81370133,1,F,Black or Black British,Hornsey,12/30/2015
81373000,14,Male,Black / African / Caribbean / Black British,Noel Park,06/12/2012
81381310,1,M,Chinese or other ethnic group,Seven Sisters,10/20/2017
81399937,5,F,Asian or Asian British,Tottenham Green,04/10/2014
81400903,8,F,White,Bounds Green,05/17/2017
81414885,4,F,,Bruce Grove,09/11/2017
81424443,8,F,Black or Black British,Seven Sisters,05/09/2016
81440090,8,F,,West Green,09/01/2017
81445850,0,I,Black or Black British,Woodside,07/06/2017
81465015,,U,Black or Black British,Bruce Grove,09/18/2014
81469428,3,Female,White,West Green,09/26/2012
81484707,0,M,White,,02/02/2016
81503918,7,F,White,Noel Park,03/23/2015
81520141,15,F,White,St Ann's,06/07/2016
81520141,15,F,White,St Ann's,08/05/2016
81520141,16,F,White,St Ann's,09/07/2017
81520141,16,F,White,St Ann's,10/31/2017
81522785,12,M,,,11/09/2016
81534049,14,Female,White,,09/28/2012
81540733,6,F,White,Alexandra,01/09/2015
81546283,7,F,White,Tottenham Hale,05/23/2014
81546283,7,F,White,Tottenham Hale,01/27/2015
81546283,9,F,White,Tottenham Hale,11/16/2016
81565227,10,M,Black or Black British,Tottenham Green,06/24/2014
81572603,6,F,White,Noel Park,07/07/2014
81583254,16,F,Not stated,Harringay,05/03/2017
81590981,1,F,White,Northumberland Park,05/20/2014
81608976,0,F,Mixed,Bruce Grove,05/07/2015
81625969,15,M,White,,09/29/2017
81629489,16,F,Not stated,Noel Park,04/25/2017
81649272,15,F,White,Highgate,11/15/2016
81667012,2,F,White,Seven Sisters,04/25/2017
81667012,3,F,White,Seven Sisters,11/09/2017
81667788,8,F,,Stroud Green,03/17/2016
81672172,13,M,Black or Black British,,10/29/2014
81672172,14,M,Black or Black British,,02/20/2015
81672172,14,M,Black or Black British,,03/17/2015
81693904,9,Female,Other Ethnic Group,Harringay,12/28/2012
81708361,9,F,Black or Black British,Northumberland Park,11/25/2016
81743248,4,M,Chinese or other ethnic group,Hornsey,04/01/2014
81746739,0,U,White,Seven Sisters,11/17/2015
81747101,1,F,,Alexandra,06/29/2015
81749518,10,M,Black or Black British,White Hart Lane,07/01/2014
81760587,13,F,Black or Black British,Seven Sisters,08/09/2017
81763612,0,M,Black or Black British,Tottenham Green,04/28/2014
81777762,15,Female,White,Northumberland Park,03/08/2013
81794942,0,U,White,Woodside,03/19/2015
81807502,7,M,White,Seven Sisters,11/09/2017
81808796,6,F,White,Bruce Grove,05/02/2017
81821973,1,M,Black or Black British,Northumberland Park,04/13/2017
81824932,16,Male,White,Not Stated,06/07/2012
81825201,10,F,Chinese or other ethnic group,Woodside,10/28/2016
81825201,11,F,Chinese or other ethnic group,Woodside,02/17/2017
81825201,11,F,Chinese or other ethnic group,Woodside,10/30/2017
81830463,1,U,Black or Black British,Northumberland Park,09/21/2015
81843158,0,F,Not stated,Muswell Hill,09/23/2014
81843567,11,F,Black or Black British,Northumberland Park,11/25/2016
81859731,0,F,Black or Black British,Northumberland Park,07/11/2016
81873176,6,F,White,Northumberland Park,04/28/2014
81874775,12,M,Asian or Asian British,,10/14/2016
81879922,11,M,White,Highgate,10/23/2015
81879922,11,M,White,Highgate,01/11/2016
81879922,12,M,White,Highgate,01/20/2017
81879922,12,M,White,Highgate,03/14/2017
81883210,0,Male,White,,08/07/2012
81883585,7,F,Black or Black British,Bounds Green,03/09/2017
81898562,7,M,Black or Black British,Noel Park,07/31/2017
81910251,3,F,White,Northumberland Park,04/29/2015
81918361,5,Male,White,Northumberland Park,06/27/2012
81924552,1,M,Black or Black British,West Green,07/21/2014
81925328,11,F,Mixed,Bruce Grove,09/04/2014
81930941,7,M,Black or Black British,Tottenham Green,07/28/2017
81931437,8,M,,White Hart Lane,08/15/2014
81938020,10,M,Black or Black British,White Hart Lane,07/11/2014
81948746,9,M,Black or Black British,Harringay,11/14/2017
81952605,3,F,Black or Black British,Tottenham Green,05/12/2017
81956820,12,F,White,Tottenham Green,03/02/2017
81963319,1,Female,Mixed / multiple,Stroud Green,03/13/2013
81963952,7,Male,Asian / Asian British,Bounds Green,10/26/2012
81966512,9,M,White,West Green,04/03/2017
81966512,10,M,White,West Green,08/04/2017
81986551,8,Male,No data,Noel Park,05/10/2012
81989416,5,Female,Black / African / Caribbean / Black British,Not Stated,07/27/2012
82021592,1,Female,White,,10/26/2012
82028729,16,M,White,Harringay,08/11/2016
82039196,13,Male,Mixed / multiple,Bruce Grove,10/12/2012
82045154,6,Male,Mixed / multiple,Seven Sisters,11/08/2012
82070748,10,Male,White,White Hart Lane,02/18/2013
82070748,13,M,White,White Hart Lane,05/18/2016
82070748,15,M,White,White Hart Lane,10/12/2017
82099664,13,M,Black or Black British,Tottenham Green,10/02/2017
82118583,6,F,Asian or Asian British,Seven Sisters,02/03/2017
82120112,16,M,White,Bounds Green,09/19/2017
82126615,1,F,Not stated,Northumberland Park,11/02/2015
82128811,15,M,Black or Black British,Muswell Hill,09/23/2014
82128811,16,M,Black or Black British,Muswell Hill,03/01/2016
82133721,0,F,Chinese or other ethnic group,St Ann's,08/15/2016
82133721,1,F,Chinese or other ethnic group,St Ann's,04/11/2017
82152355,14,F,Black or Black British,White Hart Lane,11/19/2015
82152355,16,F,Black or Black British,White Hart Lane,03/15/2017
82158342,7,M,Not stated,Tottenham Green,03/08/2017
82180534,9,F,,Bounds Green,04/13/2017
82186628,15,F,Asian or Asian British,Bruce Grove,12/23/2016
82186628,15,F,Asian or Asian British,Bruce Grove,09/13/2017
82187213,4,F,Black or Black British,,03/04/2015
82191346,4,F,Black or Black British,,03/29/2016
82203658,6,F,White,,05/08/2017
82206504,0,Unknown,No data,Noel Park,01/24/2013
82218001,11,M,Mixed,Northumberland Park,03/03/2017
82218001,12,M,Mixed,Northumberland Park,07/10/2017
82238322,0,F,White,Hornsey,08/15/2016
82241727,8,Male,White,Hornsey,07/16/2012
82266345,0,M,Chinese or other ethnic group,Bounds Green,09/21/2015
82266345,1,M,Chinese or other ethnic group,Bounds Green,09/25/2017
82270281,9,Female,White,White Hart Lane,07/03/2012
82270281,10,Female,White,White Hart Lane,12/13/2012
82270281,13,F,White,White Hart Lane,07/23/2015
82285965,1,F,Mixed,,11/20/2014
82286755,7,Female,No data,Alexandra,07/09/2012
82291955,6,F,Black or Black British,West Green,11/11/2014
82301530,9,F,White,Northumberland Park,11/17/2016
82301530,9,F,White,Northumberland Park,03/16/2017
82309317,4,F,White,White Hart Lane,05/28/2015
82313854,17,M,Black or Black British,Seven Sisters,11/04/2014
82325289,4,F,Mixed,Woodside,08/20/2015
82325289,5,F,Mixed,Woodside,01/28/2016
82325289,6,F,Mixed,Woodside,07/20/2017
82325289,6,F,Mixed,Woodside,09/25/2017
82335437,14,M,White,Hornsey,05/02/2014
82351506,0,Male,Black / African / Caribbean / Black British,Fortis Green,04/10/2012
82351506,3,M,Black or Black British,Bruce Grove,09/10/2014
82351506,5,M,Black or Black British,Bruce Grove,11/28/2016
82363833,7,F,Not stated,Tottenham Hale,04/23/2014
82363833,9,F,Not stated,Tottenham Hale,09/19/2016
82363833,10,F,Not stated,Tottenham Hale,07/10/2017
82385214,6,M,White,St Ann's,01/20/2017
82391071,0,M,Black or Black British,St Ann's,07/21/2017
82391340,4,U,Asian or Asian British,,06/16/2015
82408571,0,M,Black or Black British,Northumberland Park,06/29/2015
82408949,11,F,Black or Black British,Highgate,01/16/2016
82408949,12,F,Black or Black British,Highgate,04/04/2016
82408949,12,F,Black or Black British,Highgate,07/11/2016
82409388,0,M,Black or Black British,Harringay,09/14/2016
82411007,1,M,Chinese or other ethnic group,,06/09/2014
82415641,2,F,Asian or Asian British,Fortis Green,01/15/2016
82425544,17,F,Not stated,Seven Sisters,07/20/2017
82428943,8,Male,No data,White Hart Lane,05/16/2012
82428943,11,M,Not stated,White Hart Lane,03/09/2015
82431370,6,M,,,08/01/2016
82445030,4,M,Mixed,,07/25/2014
82446128,0,M,Asian or Asian British,West Green,09/22/2017
82448255,2,M,Black or Black British,White Hart Lane,06/30/2014
82465663,1,F,White,St Ann's,04/14/2015
82465663,2,F,White,St Ann's,06/09/2015
82494528,11,M,White,Woodside,10/30/2017
82502599,9,F,White,Woodside,03/01/2017
82509430,14,F,White,Alexandra,09/07/2017
82515378,2,M,White,,09/11/2017
82520986,15,M,White,St Ann's,11/16/2016
82526207,1,Male,White,White Hart Lane,06/21/2012
82526207,1,Male,White,White Hart Lane,11/05/2012
82529519,0,U,,,08/18/2017
82533684,16,M,Black or Black British,West Green,07/27/2017
82543093,11,Male,Black / African / Caribbean / Black British,,09/06/2012
82543093,16,M,Black or Black British,Tottenham Hale,04/21/2017
82543451,3,M,White,Tottenham Hale,08/18/2017
82543686,16,F,Not stated,Noel Park,04/25/2016
82554384,1,Male,No data,Tottenham Hale,08/06/2012
82574486,9,M,White,Bruce Grove,05/02/2017
82578178,14,M,Mixed,,05/22/2015
82598408,16,F,Black or Black British,,07/14/2016
82598760,8,M,Black or Black British,Noel Park,10/21/2015
82604472,17,M,Chinese or other ethnic group,Tottenham Green,10/31/2016
82604976,2,M,Not stated,St Ann's,11/06/2017
82607115,13,M,Chinese or other ethnic group,Tottenham Green,01/10/2017
82609760,0,Male,Mixed / multiple,White Hart Lane,09/12/2012
82609760,3,M,Mixed,Bruce Grove,10/11/2016
82637159,16,F,Chinese or other ethnic group,,11/24/2015
82637159,16,F,Chinese or other ethnic group,,12/02/2015
82637159,16,F,Chinese or other ethnic group,,04/25/2016
82637159,16,F,Chinese or other ethnic group,,07/07/2016
82649359,7,Female,White,Seven Sisters,10/11/2012
82649359,11,F,White,Seven Sisters,02/25/2016
82649359,12,F,White,Seven Sisters,08/30/2017
82666747,16,M,White,,05/21/2015
82669875,0,M,Black or Black British,Northumberland Park,07/31/2015
82678949,4,F,Black or Black British,,01/06/2016
82720696,6,M,White,Noel Park,10/12/2017
82726434,0,M,Black or Black British,,04/28/2015
82742931,4,F,White,Tottenham Hale,06/27/2017
82745347,4,Male,White,Woodside,02/13/2013
82745347,8,M,White,Woodside,11/14/2016
82751684,0,F,Black or Black British,Seven Sisters,04/11/2016
82751684,0,F,Black or Black British,Seven Sisters,08/19/2016
82762181,4,M,Black or Black British,,12/15/2015
82762181,4,M,Black or Black British,,07/20/2016
82762181,5,M,Black or Black British,,09/26/2016
82762181,5,M,Black or Black British,,04/03/2017
82762181,5,M,Black or Black British,,06/12/2017
82762839,2,M,White,Bounds Green,10/06/2015
82762839,3,M,White,Bounds Green,03/09/2017
82769621,17,M,Black or Black British,White Hart Lane,10/25/2016
82775543,11,M,Black or Black British,White Hart Lane,03/01/2017
82775543,12,M,Black or Black British,White Hart Lane,07/28/2017
82804902,0,M,,Fortis Green,11/29/2016
82818440,9,F,Black or Black British,Northumberland Park,01/31/2017
82819416,11,Female,White,Hornsey,10/09/2012
82819416,11,Female,White,Hornsey,10/04/2012
82849694,0,F,Not stated,,04/05/2016
82855124,16,M,Asian or Asian British,Seven Sisters,12/04/2015
82857109,2,F,White,St Ann's,04/16/2015
82857109,0,F,White,St Ann's,12/05/2016
82874964,7,M,White,Stroud Green,09/14/2017
82883297,8,M,Black or Black British,,05/18/2016
82916566,5,M,White,Northumberland Park,11/20/2014
82916566,6,M,White,Northumberland Park,07/01/2015
82925905,17,F,,Bruce Grove,04/21/2016
82942824,15,M,Mixed,Bounds Green,12/22/2015
82942824,15,M,Mixed,Bounds Green,03/23/2016
82957326,6,Female,Black / African / Caribbean / Black British,White Hart Lane,08/28/2012
82970824,6,M,White,Woodside,06/29/2016
82982704,4,M,Black or Black British,Northumberland Park,12/18/2014
82995920,1,F,White,,01/02/2015
83033398,14,F,Black or Black British,Bounds Green,06/08/2016
83033398,16,F,Black or Black British,Bounds Green,11/13/2017
83049118,14,Female,White,Harringay,09/19/2012
83061872,10,M,Black or Black British,Seven Sisters,02/18/2015
83070657,14,M,Asian or Asian British,,03/16/2015
83092966,,U,Not stated,Bounds Green,01/13/2016
83105506,17,F,Black or Black British,Harringay,02/23/2017
83107487,4,M,,Seven Sisters,01/05/2016
83119281,9,M,Black or Black British,Northumberland Park,03/07/2016
83127935,4,F,Mixed,Harringay,05/13/2015
83129378,0,Male,Asian / Asian British,White Hart Lane,08/03/2012
83129378,0,Male,Asian / Asian British,White Hart Lane,04/18/2012
83131224,13,Male,Other Ethnic Group,Woodside,03/11/2013
83131224,15,M,Chinese or other ethnic group,Tottenham Green,08/04/2015
83145893,16,F,,Alexandra,03/31/2017
83165522,10,F,White,Tottenham Hale,11/16/2016
83181300,3,F,Chinese or other ethnic group,Harringay,12/16/2015
83181300,3,F,Chinese or other ethnic group,Harringay,05/11/2016
83182850,0,F,Black or Black British,Woodside,05/08/2017
83184587,14,F,White,Tottenham Hale,12/18/2015
83184587,14,F,White,Tottenham Hale,04/08/2016
83186027,15,Male,Mixed / multiple,Bruce Grove,06/29/2012
83186027,16,Male,Mixed / multiple,Bruce Grove,02/19/2013
83200507,7,F,Black or Black British,Seven Sisters,06/30/2017
83208810,15,M,Mixed,,08/12/2016
83221421,3,F,,Tottenham Green,12/17/2015
83230113,6,Male,Black / African / Caribbean / Black British,Noel Park,03/01/2013
83234182,11,M,Mixed,Muswell Hill,09/03/2014
83234182,14,M,Mixed,Muswell Hill,10/31/2017
83266071,16,M,Black or Black British,,09/12/2017
83269659,17,Male,Black / African / Caribbean / Black British,,08/29/2012
83287087,0,U,,Tottenham Green,10/31/2017
83301836,0,F,White,Alexandra,11/09/2016
83310036,0,M,,Seven Sisters,09/26/2017
83316793,14,M,Black or Black British,Tottenham Hale,06/05/2017
83325929,,U,,,10/18/2017
83326099,2,F,Mixed,Northumberland Park,08/09/2017
83340685,17,F,White,Woodside,12/29/2016
83356057,10,F,White,,09/05/2016
83357339,7,Male,Black / African / Caribbean / Black British,Seven Sisters,07/02/2012
83368777,1,M,Black or Black British,,10/19/2017
83407778,12,F,,Seven Sisters,11/28/2016
83407778,13,F,,Seven Sisters,12/14/2016
83424393,17,F,Not stated,Seven Sisters,08/03/2015
83431410,4,M,White,Tottenham Green,09/14/2017
83432320,12,F,White,Tottenham Green,06/28/2017
83434587,10,M,Not stated,St Ann's,10/25/2016
83436670,12,F,Not stated,White Hart Lane,04/20/2015
83447275,11,M,White,,02/27/2017
83447835,12,F,White,St Ann's,10/08/2015
83454778,4,Female,Black / African / Caribbean / Black British,White Hart Lane,10/02/2012
83454778,8,F,Black or Black British,White Hart Lane,03/21/2016
83455236,15,F,White,Muswell Hill,01/14/2016
83456227,4,M,White,,05/27/2016
83480075,6,F,Asian or Asian British,White Hart Lane,11/27/2015
83481361,0,U,Black or Black British,,12/15/2015
83495654,12,F,Black or Black British,Northumberland Park,05/31/2016
83498434,15,M,Chinese or other ethnic group,Hornsey,11/11/2016
83507857,4,M,Asian or Asian British,Bounds Green,08/06/2016
83508937,12,M,White,Stroud Green,07/01/2016
83508937,12,M,White,Stroud Green,09/08/2016
83514338,3,M,Not stated,Harringay,08/01/2015
83547298,9,M,White,Alexandra,02/25/2016
83556784,15,M,White,Seven Sisters,01/06/2016
83557769,0,M,Black or Black British,,02/19/2016
83565416,5,Male,White,White Hart Lane,01/29/2013
83565416,7,M,White,White Hart Lane,06/02/2015
83595880,16,M,Black or Black British,,11/06/2014
83604040,15,M,Black or Black British,Seven Sisters,07/22/2015
83608709,9,M,White,Tottenham Hale,07/13/2017
83623399,10,F,Black or Black British,Tottenham Hale,10/12/2015
83624975,0,M,Black or Black British,Muswell Hill,01/27/2017
83634480,5,M,Black or Black British,,09/30/2016
83638075,1,M,Black or Black British,,11/21/2014
83638075,1,M,Black or Black British,,12/16/2014
83638075,1,M,Black or Black British,,12/30/2014
83638075,3,M,Black or Black British,,11/21/2016
83651391,17,M,Black or Black British,West Green,05/31/2016
83658229,8,F,White,Fortis Green,10/25/2016
83666471,16,F,White,,09/01/2015
83667032,8,F,Black or Black British,,11/19/2014
83667345,0,M,White,,11/21/2014
83667345,0,M,White,,01/13/2015
83667345,3,M,White,,03/15/2017
83671475,6,M,Not stated,Tottenham Green,02/21/2017
83673175,0,M,White,,05/24/2016
83673175,1,M,White,,02/15/2017
83685905,5,Female,White,Alexandra,03/28/2013
83688936,11,F,Black or Black British,Muswell Hill,07/04/2016
83688936,12,F,Black or Black British,Muswell Hill,07/18/2017
83688936,12,F,Black or Black British,Muswell Hill,09/26/2017
83692278,7,F,Black or Black British,Seven Sisters,04/11/2015
83692278,7,F,Black or Black British,Seven Sisters,02/12/2016
83692714,0,U,Not stated,,01/31/2017
83692788,5,M,Not stated,Highgate,02/20/2017
83698785,0,Unknown,Asian / Asian British,Bruce Grove,05/17/2012
83710338,15,M,White,Alexandra,06/28/2016
83710338,16,M,White,Alexandra,10/12/2017
83710430,5,M,Mixed,St Ann's,04/10/2015
83718079,7,M,Black or Black British,Northumberland Park,07/17/2014
83720925,17,F,White,White Hart Lane,06/10/2014
83721385,0,Female,Black / African / Caribbean / Black British,St Ann's,06/03/2012
83731770,0,F,Black or Black British,Harringay,05/15/2017
83733078,13,Female,Mixed / multiple,,02/01/2013
83737689,0,Male,Black / African / Caribbean / Black British,Northumberland Park,05/21/2012
83749114,8,F,Black or Black British,,02/06/2015
83760104,7,M,Asian or Asian British,,05/11/2015
83789103,14,Male,Black / African / Caribbean / Black British,West Green,08/29/2012
83789516,4,Male,White,White Hart Lane,04/20/2012
83800297,11,F,Not stated,Noel Park,07/02/2015
83807242,16,M,Mixed,Bruce Grove,03/03/2015
83818152,14,M,White,Tottenham Green,06/01/2016
83826710,0,M,White,Northumberland Park,02/09/2015
83827771,17,F,,Bruce Grove,06/01/2017
83830521,14,F,Black or Black British,Bruce Grove,09/19/2017
83834699,2,M,,,09/11/2017
83838923,1,M,,Bruce Grove,11/10/2017
83840072,8,M,Black or Black British,Bruce Grove,10/10/2016
83840072,9,M,Black or Black British,Bruce Grove,06/21/2017
83851729,0,F,Black or Black British,White Hart Lane,07/28/2016
83852928,9,F,Black or Black British,Northumberland Park,12/15/2015
83858341,12,F,Black or Black British,Hornsey,11/07/2016
